longitude; latitude; avgY; stdY; avgX; stdX; avgZ; stdZ; 
-5.000000; -5.000000; 650.800000; 4.341019; 545.100000; 5.152130; 975.000000; 4.000000;
-5.000000; 5.000000; 644.300000; 12.275088; 547.500000; 4.672615; 973.400000; 8.315982;
5.000000; -5.000000; 650.600000; 5.601587; 546.800000; 4.315347; 975.600000; 4.325634;
5.000000; 5.000000; 648.200000; 13.472606; 546.200000; 2.859681; 969.000000; 6.733003;
