longitude,latitude,avgT,stdT,avgA,stdA,avgB,stdB,avgC,stdC,avgT,stdT,avgX,stdX,avgY,stdY,avgZ,stdZ
-56.3012695312,11.0498046875,53179.1,0.7,330.2,5.23067873225,464.8,46.3590336396,492.9,2.46779253585,29458.1,18146.6382697,570.5,21.7497126418,687.2,5.77581163128,655.4,24.7273128342
-56.3012695312,18.3837890625,53193.3,0.640312423743,332.9,7.52927619363,418.1,11.1036030188,494.6,3.77359245282,30396.6,18704.524844,571.8,21.7614337763,690.1,11.0040901487,662.4,18.7787113509
-56.3012695312,25.6909179688,53206.7,0.640312423743,332.1,6.12290780594,416.5,5.69649014745,494.8,4.28485705713,28090.1,18741.7402738,597.6,6.45290632196,684.5,6.96060342212,656.0,13.0690474022
-56.3012695312,33.0737304688,53219.3,0.640312423743,331.9,4.92848861214,428.6,17.4653943557,493.5,3.23264597505,36474.9,18753.9103253,620.1,10.5588825166,683.5,8.34565755348,639.6,14.1929559994
-56.3012695312,40.3881835938,53232.3,0.640312423743,330.8,5.05568986391,459.9,49.4417839484,493.3,2.45153013443,32705.8,18729.6530763,634.0,16.0810447422,684.6,5.86856030045,627.1,18.2452733605
-56.3012695312,47.7587890625,53245.3,0.640312423743,331.6,3.66606055596,423.3,13.8567672998,493.1,1.81383571472,35492.2,18913.4491503,645.7,13.6238761004,684.3,3.63455636908,619.7,10.3348923555
-56.3012695312,55.1000976562,53258.1,1.13578166916,330.1,4.76340214553,447.2,37.8253882994,493.5,3.26343377442,31104.8,19242.4651893,663.0,15.119523802,686.2,7.74338427304,595.2,24.689268924
-56.3012695312,62.451171875,53271.8,0.748331477355,331.9,8.7800911157,417.2,8.95321171424,494.1,4.27668095607,30275.8,18697.5479558,664.2,9.63119930227,684.3,12.4020159652,590.0,18.1162910111
-56.3012695312,69.814453125,53284.4,0.663324958071,331.1,4.01123422403,437.9,28.9532381609,493.7,3.55105618091,37329.7,17978.9150621,675.7,9.22008676749,684.7,5.45985347789,565.1,12.3324774478
-56.3012695312,77.1655273438,53297.8,0.748331477355,331.2,6.3843558798,423.7,20.6254696916,494.6,4.02988833592,30964.1,16914.1987008,679.5,14.5413204352,685.3,7.9,555.1,17.4725498998
-56.3012695312,84.4873046875,53310.8,0.748331477355,330.7,5.34883164813,425.6,15.6601404847,493.9,3.38969025134,32746.2,18856.2666602,680.2,7.48064168371,686.2,6.36867333124,532.4,10.7628992377
-56.3012695312,91.826171875,53324.7,0.640312423743,332.0,3.06594194335,417.8,12.367699867,493.7,2.68514431642,32120.5,19672.652832,680.3,6.70894924709,685.0,4.8579831206,514.2,9.66229786334
-56.3012695312,99.1577148438,53337.6,0.663324958071,332.3,3.1,418.8,13.1133519742,493.0,4.0,34868.1,19813.6291701,681.0,8.11171991627,686.5,5.86941223633,496.9,10.5778069561
-56.3012695312,106.513671875,53352.5,0.80622577483,330.4,5.73061951276,423.6,14.0868733224,493.0,2.09761769634,32968.4,20364.7088818,675.7,9.13290753265,686.2,6.11228271597,477.5,12.2167917229
-56.3012695312,113.901367188,53364.9,0.7,332.9,7.47596147663,433.3,23.8371558706,493.7,3.1,32804.5,18166.6522797,669.1,14.5976025429,682.9,14.6249786325,462.6,16.6024094637
-56.3012695312,121.213378906,53379.8,0.748331477355,331.9,6.86221538572,429.2,25.2222124327,494.7,4.7759815745,36153.0,18711.4600873,662.6,12.0349491067,686.1,10.4637469388,442.2,16.892601931
-56.3012695312,128.562011719,53392.1,0.7,332.2,9.00888450364,426.9,20.9066974915,495.2,4.44522215418,30009.1,18152.0559632,649.3,16.84072445,681.6,7.59210115844,431.5,19.505127531
-56.3012695312,135.927734375,53405.4,0.663324958071,331.6,14.2702487715,420.5,26.2764152806,494.9,5.3,34549.8,19503.2802256,636.4,19.7494303715,686.8,17.3078017091,415.4,34.2584296196
-56.3012695312,143.251953125,53418.8,0.748331477355,331.8,5.94642749893,436.4,27.835947981,493.4,2.53771550809,32314.5,18703.7527852,625.6,14.4858551698,679.0,9.09945053286,402.7,14.5124084838
-56.3012695312,150.598144531,53431.5,0.5,331.7,7.98811617342,443.4,34.188302093,493.6,2.7276363394,34156.8,19659.3520788,610.4,9.30806102258,680.0,9.09945053286,390.9,17.7169410452
-56.3012695312,157.94921875,53445.3,0.640312423743,331.3,4.12431812546,419.5,11.3951744173,494.7,4.94064773081,33624.1,18706.3905468,591.1,5.35630469634,686.9,4.20594816896,383.3,11.747765745
-56.3012695312,165.29296875,53462.3,0.640312423743,329.7,11.1180034179,416.8,9.85697722428,493.8,3.7094473982,31851.5,18731.8252995,573.2,9.84682690007,689.2,8.94203556244,376.1,20.5204775773
-56.3012695312,172.663574219,53475.9,0.7,332.0,10.0995049384,419.8,19.6153001506,493.6,3.72021504755,30428.0,18131.4225366,554.4,12.4354332454,686.8,9.79591751701,375.7,24.8919665756
-56.3012695312,179.970703125,53489.5,0.5,331.0,5.96657355607,416.4,6.65131565933,494.6,4.12795348811,35617.9,19507.24236,535.0,7.0,687.2,5.1923019943,374.8,10.0478853497
-50.6762695312,-180.029296875,54163.3,0.640312423743,332.0,8.0249610591,411.0,16.3095064303,492.6,2.0591260282,30712.7,18767.6618791,533.2,8.43563868359,673.3,7.36274405368,357.3,16.7334993352
-50.6762695312,-172.634277344,54149.9,0.7,332.5,9.18966811153,411.5,18.4729532019,493.5,4.65295604965,33001.3,18171.3847356,512.0,10.1094015649,671.3,8.56796358536,360.1,20.9544744625
-50.6762695312,-165.324707031,54134.7,0.640312423743,333.3,4.53982378513,383.2,39.6983626866,493.4,2.45764114549,28064.3,18769.1701471,489.6,12.6111062163,668.5,6.80073525437,369.0,14.8929513529
-50.6762695312,-157.963867188,54122.1,0.7,332.3,3.71618083521,402.4,24.0383027687,493.0,2.19089023002,33521.9,18155.7205445,471.9,7.58221603491,677.0,12.7514705034,369.9,10.3773792453
-50.6762695312,-150.607910156,54109.4,0.663324958071,330.7,10.0004999875,411.8,14.3861044067,493.1,2.07123151772,38120.7,18747.6357872,453.9,9.00499861188,675.5,11.0204355631,383.5,20.6651881192
-50.6762695312,-143.291015625,54096.1,0.7,330.6,9.18912400613,409.5,15.2528685827,494.2,4.4,33781.7,18638.1778404,438.8,8.98665677546,672.1,9.44933860119,388.1,21.0021427478
-50.6762695312,-135.942382812,54082.8,0.748331477355,333.1,6.54904573201,392.7,33.7758789671,494.4,4.15210789841,31158.6,16737.6888739,413.2,19.0567573317,673.6,9.82038695775,412.3,21.4758003343
-50.6762695312,-128.564453125,54069.1,0.7,332.5,2.83725219182,404.9,17.7169410452,493.4,3.77359245282,30732.2,18084.8904547,403.2,6.67532770731,671.1,3.36005952328,424.8,7.84601809837
-50.6762695312,-121.242675781,54053.6,0.663324958071,332.1,2.91376045687,413.0,10.7517440446,493.6,3.35261092285,31572.1,19749.4846538,391.6,5.88557558782,673.0,3.63318042492,439.3,10.4980950653
-50.6762695312,-113.896484375,54040.4,0.663324958071,331.9,2.38537208838,410.9,14.8151949025,493.2,2.4,34640.5,19707.1088049,382.5,6.11964051232,673.1,2.87923600978,458.4,5.96992462264
-50.6762695312,-106.5234375,54026.5,1.28452325787,331.9,1.51327459504,416.2,1.24899959968,492.6,2.45764114549,36001.6,17014.6950851,376.2,3.81575680567,672.1,2.34307490277,477.8,4.46766158074
-50.6762695312,-99.2211914062,54010.1,0.7,331.4,3.26190128606,409.0,13.6528385327,494.4,4.12795348811,31820.6,18155.0628542,372.9,10.9676797911,672.1,5.73498038358,498.1,8.73441469132
-50.6762695312,-91.826171875,53995.9,0.7,331.1,3.38969025134,415.7,7.08590149522,492.7,1.73493515729,30839.5,18170.9483256,370.2,9.88736567545,673.6,5.4258639865,519.6,8.02745289616
-50.6762695312,-84.4848632812,53981.5,0.5,331.6,3.13687742827,416.7,5.96741149913,494.3,4.14849370254,35573.5,19667.5943483,372.6,7.53923072999,672.7,3.16385840391,538.5,8.05294977012
-50.6762695312,-77.1630859375,53967.3,0.640312423743,332.7,4.17252920901,405.9,20.9687863263,492.5,2.61725046566,34623.8,18852.9094296,363.5,20.3285513503,671.7,9.83920728514,575.7,25.3260735212
-50.6762695312,-69.7924804688,53954.1,0.7,332.6,7.21387551875,408.9,16.0776242026,494.2,4.14246303544,31090.9,18148.7800937,383.2,17.3885019481,663.0,17.9610690105,584.2,20.4929256086
-50.6762695312,-62.4780273438,53941.1,0.7,331.8,4.4226688775,393.8,23.7730940351,494.7,4.47325384927,34856.5,18173.4583349,380.3,17.3899396204,673.3,5.93380147966,604.9,15.8899339206
-50.6762695312,-55.1098632812,53926.2,0.748331477355,332.4,6.29603049548,414.0,4.95983870705,494.1,3.7,35215.3,16110.2158275,400.6,6.78527818147,670.5,6.11964051232,621.7,12.2723265928
-50.6762695312,-47.7612304688,53912.7,0.640312423743,333.0,6.73795221117,390.5,25.7458734558,494.3,4.26731765867,32879.3,18741.5317947,410.5,18.9380569225,677.6,17.0716138663,641.1,15.7063681353
-50.6762695312,-40.4443359375,53899.6,0.663324958071,332.2,4.23792402008,406.1,19.3672403816,494.3,3.66196668472,29376.2,19748.5573033,427.3,12.8689548915,674.8,7.27736215946,653.6,10.1803732741
-50.6762695312,-33.0688476562,53885.3,0.640312423743,332.0,5.6920997883,407.1,16.0776242026,492.9,2.3,34944.9,18748.5642141,447.1,8.71148666991,670.6,5.88557558782,662.2,12.4
-50.6762695312,-25.7397460938,53872.7,0.640312423743,333.4,11.2889326333,378.3,41.5115646537,493.2,2.78567765544,32884.4,19648.0857042,452.0,27.6441675585,660.1,17.4725498998,685.2,24.4736593096
-50.6762695312,-18.4155273438,53860.1,0.7,332.2,7.0256672281,406.1,17.195638982,493.1,2.4269322199,31792.2,18083.1599993,474.0,17.8437664186,675.1,11.022250224,686.4,15.894653189
-50.6762695312,-11.0302734375,53845.4,0.663324958071,333.2,6.4930732323,410.9,11.1575086825,493.5,3.69459064038,36835.4,20144.1582212,501.0,7.74596669241,671.3,5.78013840665,688.1,12.7393092434
-50.6762695312,-3.68408203125,53831.5,0.5,332.2,6.3843558798,400.4,19.8957281847,493.4,2.41660919472,35626.6,19646.7954853,523.1,6.65507325279,670.7,9.78825827203,693.7,13.8495487291
-50.6762695312,3.662109375,53818.7,0.640312423743,331.9,5.2810983706,411.3,10.927488275,493.8,3.73630833845,33709.7,18620.2185919,542.6,6.21610810717,670.5,5.59016994375,694.4,16.0324670591
-50.6762695312,11.015625,53804.9,0.7,332.0,6.7082039325,414.8,4.74973683482,494.3,4.36004587132,34278.4,18133.5462125,564.9,4.3920382512,671.4,8.416650165,688.3,12.2151545221
-50.6762695312,18.3471679688,53791.6,0.663324958071,332.0,10.1291658097,409.6,16.7642476718,493.2,2.22710574513,30083.1,19678.4877694,582.9,5.3,669.8,10.9068785635,683.2,16.7080818767
-50.6762695312,25.7080078125,53778.4,0.663324958071,331.7,7.92527602043,407.1,18.5927405188,492.9,1.86815416923,33170.9,19672.0514764,601.8,9.58957767579,670.1,8.5492689746,677.8,19.3690474727
-50.6762695312,33.0883789062,53765.9,0.7,332.4,2.00997512422,412.6,8.29698740508,493.0,2.2360679775,31976.5,18179.2075034,622.0,6.0332412516,669.2,4.5782092569,663.0,4.87852436706
-50.6762695312,40.380859375,53753.1,0.7,332.2,7.46726188104,405.3,16.5169609796,492.9,1.86815416923,36669.3,18150.9002975,638.5,6.36003144646,670.5,9.14603739332,649.6,15.6217796681
-50.6762695312,47.7563476562,53739.3,0.640312423743,331.7,3.60693775937,410.6,13.6176356244,494.2,3.76297754445,37179.3,18706.1952414,654.9,4.88773976394,668.0,3.63318042492,637.3,7.11407056473
-50.6762695312,55.1123046875,53725.8,0.748331477355,331.4,7.17216843082,391.4,29.5235499221,494.2,3.4292856399,31879.0,18810.5435807,662.6,17.2348484182,668.4,6.93108938047,623.1,15.4883827432
-50.6762695312,62.4560546875,53713.3,0.640312423743,331.6,3.77359245282,415.0,5.86515131945,494.4,3.85227205685,30751.8,18647.8176836,679.3,8.76413144584,670.1,4.98898787331,599.6,8.49941174435
-50.6762695312,69.8095703125,53699.7,0.640312423743,333.9,4.82597140481,380.9,41.2588172395,493.3,2.53179778023,32199.4,18619.7675614,685.7,9.66488489326,667.3,6.52763356815,587.4,16.9481562419
-50.6762695312,77.1459960938,53686.8,0.748331477355,331.7,2.72213151776,412.9,6.80367547727,492.8,2.03960780544,35999.3,18741.2224471,693.7,6.45058136915,670.6,3.87814388593,558.5,7.06045324324
-50.6762695312,84.47265625,53674.1,0.7,332.9,3.56230262611,415.7,8.28311535595,492.8,2.22710574513,32677.2,18899.878861,698.2,6.53911308971,670.0,4.472135955,536.9,7.1056315694
-50.6762695312,91.8627929688,53660.9,0.7,334.3,4.64865571967,367.1,50.3377591873,493.8,3.5721142199,30667.7,18179.3634655,692.8,10.6658333008,669.1,6.77421582178,522.4,10.6131993291
-50.6762695312,99.189453125,53648.7,0.781024967591,333.0,7.22495674728,412.6,12.2898331966,493.0,2.52982212813,29385.7,20087.4168874,696.8,8.51821577562,667.0,6.34034699366,497.2,17.0985379492
-50.6762695312,106.550292969,53634.8,0.748331477355,332.0,5.17687164222,416.1,6.10655385631,494.9,4.57055795281,31018.9,18813.0492714,692.9,7.20347138538,668.5,4.52216762184,474.6,11.5342966842
-50.6762695312,113.916015625,53620.8,0.748331477355,333.3,6.48151216924,389.3,32.7751430203,493.1,2.07123151772,30867.8,18807.4568711,683.1,11.4669089122,665.4,9.49947366963,460.0,16.9528758622
-50.6762695312,121.232910156,53608.3,0.640312423743,331.5,3.52845575288,416.0,3.49284983931,493.2,2.78567765544,29779.4,18645.5565548,676.1,3.9862262856,670.2,5.1923019943,433.8,7.20832851638
-50.6762695312,128.588867188,53595.3,0.640312423743,332.2,6.2096698785,399.1,23.2312289817,492.3,2.49198715888,33558.5,18733.0976256,662.4,6.97423830967,670.4,6.74091981854,420.1,16.0153051797
-50.6762695312,135.8984375,53582.6,0.663324958071,334.1,12.8097619025,375.9,43.6519186291,493.3,3.00166620396,31656.5,19771.7692848,642.3,15.0933760306,666.5,12.8316016148,411.7,32.0657137766
-50.6762695312,143.2421875,53570.1,0.7,332.9,5.7,382.6,37.1973117308,492.7,2.00249843945,30483.0,18172.9997359,627.0,14.5327216997,674.4,10.7163426597,394.7,16.2360709533
-50.6762695312,150.637207031,53557.1,0.7,334.1,10.4158533016,329.1,52.9857528021,493.6,3.2,34044.9,18125.8571133,611.2,10.476640683,670.5,11.8173601113,385.5,23.8463833736
-50.6762695312,157.971191406,53544.2,0.748331477355,331.6,5.88557558782,415.4,5.90254182535,493.8,3.7094473982,37856.5,17964.3899938,596.4,5.40740233384,670.3,7.36274405368,367.5,11.2004464197
-50.6762695312,165.310058594,53528.9,0.7,331.9,6.17170964968,404.0,19.8393548282,493.7,3.97617907041,32985.9,18161.3818332,574.3,5.9,666.2,8.41189633793,363.8,11.4350338871
-50.6762695312,172.687988281,53516.2,0.748331477355,331.0,10.1882285016,415.1,9.01609671643,493.2,2.78567765544,37612.5,17964.3899938,556.3,9.29569792969,673.3,9.14385039248,355.6,18.3040979018
-50.6762695312,179.963378906,53503.3,0.640312423743,332.6,17.9899972207,415.0,21.4941852602,493.5,3.80131556175,34945.9,18688.4331202,535.6,14.3680200445,669.1,17.4553716661,353.4,33.3982035445
-45.0561523438,-180.014648438,54177.3,0.640312423743,332.8,9.22821759605,413.8,17.7865117435,495.1,4.76340214553,30826.6,18765.2280999,530.8,13.636715147,654.5,10.5190303736,343.8,23.9699812265
-45.0561523438,-172.651367188,54191.9,0.7,332.3,9.83920728514,429.0,24.8032255967,493.3,2.49198715888,33507.7,18140.7351122,512.8,9.82649479723,654.6,9.8711701434,335.8,21.7889880444
-45.0561523438,-165.268554688,54204.9,0.7,332.2,3.99499687109,428.3,18.0944742947,493.4,3.8,29819.7,18193.4080812,488.7,7.18401002226,655.6,5.66038867923,344.6,12.3223374406
-45.0561523438,-157.961425781,54218.9,0.7,331.3,9.80866963456,421.5,13.0326513036,494.4,3.90384425919,30080.9,18201.3050546,468.9,10.0642933185,653.7,9.80866963456,349.1,18.9496701818
-45.0561523438,-150.595703125,54232.3,0.640312423743,331.0,6.16441400297,426.9,15.7635655865,493.3,2.41039415864,39976.3,16913.8365609,445.3,6.51229606207,656.8,4.51220566907,362.1,10.5588825166
-45.0561523438,-143.271484375,54245.0,0.774596669241,330.7,7.96303962065,440.1,30.923938947,492.8,1.93907194297,36341.9,18090.9718614,429.9,13.2094663026,655.1,6.99213844257,369.2,18.2032964048
-45.0561523438,-135.930175781,54257.5,0.5,331.8,3.6,452.7,39.5677899307,493.1,2.4269322199,30919.8,19599.8898456,413.7,16.6616325731,655.0,7.81024967591,384.5,9.71853898485
-45.0561523438,-128.57421875,54270.2,0.748331477355,331.2,10.6939235082,429.8,24.3794995847,493.1,1.86815416923,32755.3,18683.6100476,397.9,12.7236001195,655.3,10.1985293057,405.5,26.7329384842
-45.0561523438,-121.245117188,54284.0,0.774596669241,331.7,5.74543296889,415.3,6.75351760196,493.9,3.64554522671,32095.4,18396.2807991,379.8,3.96988664826,656.0,5.38516480713,428.6,11.7745488236
-45.0561523438,-113.903808594,54298.9,0.7,332.4,1.8,415.2,6.01331855135,493.1,2.11896201004,28837.8,17958.2848279,367.1,7.03491293478,655.5,3.41320963318,452.9,7.82879301042
-45.0561523438,-106.525878906,54311.1,0.7,331.2,3.7094473982,492.7,55.2703356241,493.0,2.72029410175,35685.0,18155.2868609,366.5,16.8062488379,655.1,3.80657326213,465.6,11.7660528641
-45.0561523438,-99.2065429688,54324.1,0.7,332.8,1.77763888346,436.5,28.1433828812,492.8,2.31516738056,31801.5,18198.1569905,356.3,12.7831920896,656.6,4.34050688284,493.9,8.80284045067
-45.0561523438,-91.8359375,54337.7,0.640312423743,331.6,1.35646599663,418.7,8.78692210049,494.6,4.45421149026,30326.9,18761.3097541,354.7,6.46606526413,656.3,2.72213151776,515.5,6.62193325246
-45.0561523438,-84.4799804688,54351.5,0.5,332.3,1.55241746963,415.3,8.66083136887,493.7,4.07553677446,29705.9,19847.8827407,353.1,6.22012861603,653.8,2.03960780544,542.2,6.73498329619
-45.0561523438,-77.1533203125,54364.2,0.748331477355,331.8,2.44131112315,433.4,22.4552889093,494.3,4.36004587132,31788.6,18760.3045615,362.8,8.72696969171,654.7,7.36274405368,559.4,8.22435407798
-45.0561523438,-69.7729492188,54377.6,0.663324958071,331.8,4.09389789809,422.5,10.5190303736,493.1,1.86815416923,29674.9,19626.3711493,362.6,9.21086315174,655.5,5.59016994375,587.0,8.20975030071
-45.0561523438,-62.431640625,54390.3,0.640312423743,331.3,7.84920378128,447.5,40.9518009372,493.5,2.3769728648,31620.9,18510.5944607,378.3,14.1,654.3,6.82715167548,598.6,18.4238975247
-45.0561523438,-55.0927734375,54403.9,0.7,332.7,6.27773844629,416.6,8.0024996095,494.3,4.1,30195.3,17950.452106,385.9,9.19184421104,655.2,7.42697785105,627.0,15.7733953225
-45.0561523438,-47.7514648438,54417.1,0.7,333.3,7.62954782408,425.2,21.320412754,494.0,3.94968353163,33694.1,18397.9166562,397.0,12.8374452287,649.7,8.17373843477,649.4,10.6037729134
-45.0561523438,-40.4370117188,54430.9,0.7,331.2,4.89489530021,425.3,18.2704679743,493.2,2.85657137142,32980.1,18676.1565021,418.0,7.73304597167,655.6,5.69561234636,661.4,12.6901536634
-45.0561523438,-33.0444335938,54442.7,0.640312423743,331.5,5.5542776308,434.1,22.9976085713,493.8,3.3406586177,31717.4,18766.9521031,443.1,11.5191145493,653.5,5.5542776308,669.4,12.2898331966
-45.0561523438,-25.6884765625,54456.5,0.5,332.8,6.4930732323,421.0,12.6491106407,492.8,1.72046505341,31043.9,19850.9486748,459.3,7.14212853427,652.3,7.4303431953,689.5,11.4039466852
-45.0561523438,-18.3544921875,54470.3,0.640312423743,332.2,8.26801064344,417.2,4.62168800332,494.1,3.9862262856,30352.2,18752.7380923,477.9,5.8386642308,651.0,7.72010362625,697.1,13.6341483049
-45.0561523438,-10.9887695312,54482.6,0.663324958071,330.6,5.14198405287,455.7,44.1249362606,493.6,3.90384425919,30672.9,19629.3359055,499.8,10.5052367893,657.7,5.45985347789,694.4,14.6095858942
-45.0561523438,-3.68896484375,54495.7,0.640312423743,332.7,5.60446250768,416.1,3.20780298647,494.2,4.04474968323,30144.6,20188.1932238,523.4,7.01712191714,652.8,6.07947366143,708.4,10.3942291681
-45.0561523438,3.69384765625,54509.5,0.5,332.4,4.71593044902,419.3,13.6897772078,493.3,3.43656805549,33854.1,19603.6721175,541.4,15.1076139744,647.3,9.40265919833,711.8,21.1650655562
-45.0561523438,11.0375976562,54522.1,0.7,330.7,9.12195154558,441.7,32.096884584,492.8,2.99332590942,28377.1,17959.5111428,570.3,21.6704868427,658.8,13.33266665,698.5,21.5928228817
-45.0561523438,18.3740234375,54538.4,1.2,331.7,4.83838816136,415.6,3.63868107973,493.5,3.1384709653,30819.7,18054.2730236,588.4,4.82078831728,649.7,6.00083327547,699.9,9.22442410127
-45.0561523438,25.72265625,54551.5,0.5,332.5,7.21456859417,419.1,9.12633551871,493.5,3.26343377442,34268.9,19600.1289202,611.1,7.4087785768,654.2,9.18477000256,687.4,12.6031742034
-45.0561523438,33.0590820312,54563.7,0.640312423743,331.7,6.26178888178,438.7,32.0313908533,493.0,1.8973665961,27188.9,18523.7652784,628.5,11.0837719211,654.1,7.52927619363,677.3,14.4086779407
-45.0561523438,40.419921875,54577.9,0.7,331.4,13.6396480893,421.3,11.5762688289,494.7,3.92555728528,28196.7,17957.7394683,656.8,11.7796434581,652.2,13.0751673029,660.2,29.8489530805
-45.0561523438,47.7783203125,54591.0,0.774596669241,331.2,3.7094473982,424.2,15.1446360141,493.6,3.52703841771,31734.5,18673.5551262,668.9,6.26817357769,650.7,4.05092582011,644.7,11.0186206033
-45.0561523438,55.13671875,54603.9,0.7,331.4,3.66606055596,421.7,12.6336851314,493.3,2.93428015022,34472.9,18201.3050546,682.6,13.4253491575,651.8,6.12862137842,628.1,10.2610915599
-45.0561523438,62.4633789062,54619.7,0.640312423743,331.4,4.29418211072,426.5,21.2473527763,493.4,3.29241552663,27869.3,18525.556251,694.3,5.49636243346,652.4,4.12795348811,605.7,8.532877592
-45.0561523438,69.814453125,54633.4,0.663324958071,331.6,6.69626761711,428.8,21.1130291526,492.7,2.41039415864,33735.6,19651.5633943,708.1,10.0144895027,652.8,4.66476151588,581.0,16.2049375192
-45.0561523438,77.1337890625,54645.1,0.7,330.3,3.19530906173,481.4,52.9588519513,493.7,3.37786915081,31657.2,18129.5231531,713.9,10.5872564907,653.1,6.1554853586,551.3,14.4294837052
-45.0561523438,84.501953125,54657.9,0.7,330.5,3.90512483795,425.3,20.3324863212,492.6,2.61533936612,33597.3,18805.4225161,713.1,9.04930936591,652.0,7.30753036258,537.5,6.81542368456
-45.0561523438,91.8530273438,54670.9,0.830662386292,330.3,9.14385039248,442.2,30.8538490306,493.1,1.86815416923,33900.5,18080.1810569,718.4,15.074481749,652.9,10.4828431258,513.0,15.6971334963
-45.0561523438,99.1748046875,54683.3,0.640312423743,329.8,6.14491659829,465.6,52.4941901547,493.0,2.79284800875,30965.7,18539.2456268,717.6,8.59302042358,653.7,11.1807870922,481.5,14.479295563
-45.0561523438,106.528320312,54696.0,0.774596669241,332.2,4.5343136195,423.3,16.5532474155,493.3,2.32594066992,33105.9,18671.4022315,710.5,8.38152730712,649.6,5.86856030045,470.5,8.58195781859
-45.0561523438,113.852539062,54708.9,0.7,331.8,5.92958683215,422.3,18.0391241473,493.1,2.80891438104,35803.5,18193.7633449,700.8,11.2942463228,655.2,6.3371918071,444.7,15.543809057
-45.0561523438,121.193847656,54723.2,0.748331477355,332.1,8.27586853448,415.0,7.61577310586,494.8,4.70744091838,36828.3,18199.9907036,691.1,6.17170964968,651.9,6.64003012041,427.5,16.5242246414
-45.0561523438,128.571777344,54738.1,0.7,331.3,5.3860932038,424.0,14.4291371883,493.2,3.15594676761,37831.7,15723.2802433,680.8,10.0478853497,653.5,9.97246208316,403.9,7.73886296558
-45.0561523438,135.893554688,54752.7,0.640312423743,329.7,9.86965044974,418.1,11.4494541355,493.4,2.7276363394,29620.5,18526.718,662.6,10.9836241742,650.8,8.4,386.5,23.1484340723
-45.0561523438,143.247070312,54765.2,0.748331477355,330.2,3.6551333765,456.4,44.2180958432,493.2,3.1874754901,37319.0,18202.3931888,646.9,8.90449324779,651.2,3.51567916625,371.9,14.5289366438
-45.0561523438,150.637207031,54780.1,0.7,330.3,8.54458893101,445.5,33.0310460022,494.9,5.52177507691,34065.4,18674.7215251,626.1,15.2147954308,653.4,9.58331884057,354.8,22.4757647256
-45.0561523438,157.941894531,54793.3,1.1874342087,332.2,6.25779513886,422.6,14.6505972574,495.5,5.80086200491,35398.6,15298.3088229,604.9,7.75177399051,651.9,7.87972080724,348.3,13.6897772078
-45.0561523438,165.290527344,54807.4,0.663324958071,330.6,9.23255111007,436.8,26.9436448908,494.3,4.29068759058,38403.3,18767.3643011,585.9,8.93812060782,650.6,9.12359578237,337.1,23.9434751028
-45.0561523438,172.67578125,54820.3,0.640312423743,330.9,3.88458491991,418.6,16.5782990684,494.9,4.94873721266,34536.6,18752.4876654,559.0,11.4367827644,654.3,6.35688603013,337.3,15.6272198423
-45.0561523438,179.978027344,54834.6,0.663324958071,331.6,5.64269439187,416.6,7.10211236183,493.2,2.6,35441.7,19850.140967,537.7,4.9,653.2,5.89576118919,341.4,11.8844436134
-39.4213867188,-180.014648438,55502.7,0.640312423743,331.6,7.1442284398,391.6,29.8904667076,493.5,3.87943294825,28459.0,18665.9259883,532.4,14.602739469,636.4,7.88923316933,326.4,16.7044904143
-39.4213867188,-172.658691406,55490.1,0.7,332.5,7.86447709641,403.5,21.0962081901,494.4,4.17612260356,33830.1,18154.0929735,508.2,6.88186021363,635.2,8.07217442824,326.1,16.3061338152
-39.4213867188,-165.322265625,55476.1,0.7,333.6,8.68562030024,402.9,21.1303099835,493.9,3.93573373083,33705.5,18155.075815,481.4,10.4995237987,633.1,9.25688932633,333.4,16.1257557962
-39.4213867188,-157.963867188,55463.7,0.640312423743,332.2,4.89489530021,415.4,9.92169340385,494.2,4.21426150114,32644.9,19773.3336008,460.4,7.11617874986,634.6,5.14198405287,340.2,9.16296895116
-39.4213867188,-150.610351562,55450.1,0.7,333.5,5.31507290637,417.9,6.47224845011,492.9,2.3,34160.9,18653.2384987,438.9,9.4281493412,637.0,4.09878030638,347.9,9.1043945433
-39.4213867188,-143.286132812,55437.3,0.640312423743,332.2,4.30813184571,388.0,33.5290918457,492.3,2.14709105536,32249.4,18751.1285218,414.4,8.10185164021,632.4,6.82934843159,370.6,12.4595345017
-39.4213867188,-135.900878906,55424.8,0.748331477355,331.1,3.5902646142,414.1,5.71751694357,493.2,2.22710574513,31098.9,18813.0492714,395.7,6.16522505672,638.7,4.02616442784,379.3,9.42390577202
-39.4213867188,-128.557128906,55411.9,0.7,332.5,6.34428877022,377.5,44.2950335817,493.0,1.788854382,28451.0,18083.5257901,376.9,19.8315405352,632.4,7.44580418759,406.1,20.7675227218
-39.4213867188,-121.235351562,55399.1,0.7,331.8,2.08806130178,407.7,12.1741529479,493.1,2.58650343128,33027.8,18151.3202264,366.3,7.34914961067,637.5,2.3769728648,421.8,4.8538644398
-39.4213867188,-113.913574219,55383.6,0.8,331.5,2.33452350599,417.8,5.99666574023,492.0,0.894427191,32502.6,20376.4155444,355.6,5.3516352641,636.6,1.8,442.8,5.87877538268
-39.4213867188,-106.508789062,55369.7,0.640312423743,331.3,2.57099202644,397.5,27.6450718936,494.7,5.2163205423,27119.1,18663.9231056,348.0,7.54983443527,635.6,3.77359245282,468.7,6.85638388657
